id,status,speaker,podcast,text
5e13475d-6854-424d-a3e2-b9c443fb4bf9,pending,Lisa Utzschneider,Marketecture,"The verification landscape was ripe for disruption, and that's exactly what we've been doing at IAS over the last six years."
2f9890a8-a9aa-479a-91e8-e0addaa1a24c,pending,Eric,Marketecture,"This is just red meat for the RFK Jr. stands. Whether it actually affects the ads, who knows what it means. Like, are these ads going to have to now be 60 seconds so they can list all the side effects?"
ee8b1b20-06f7-43ae-bacd-c8e0b1990aad,pending,Ari,Marketecture,Europe is extracting its rents from the tech companies one fine at a time.
57b8e9d4-dcb7-4c73-ae2e-b2996a561c6c,pending,Lisa Utzschneider,Marketecture,"In two years, we now process 50 years of digital video content a day. That's a lot of data. Good luck to startups trying to get into the brand safety space."
4f469e91-6efa-4236-9559-e4f0e3390f65,pending,Lisa Utzschneider,Marketecture,The landscape is getting even more opaque for brands in terms of what's happening to their budgets. We are leaning into all things transparency.
88508785-5378-4b1e-885a-10b29ba003c6,rejected,Ciarán,The FPC Podcast,"I've heard rumors that the Trade Desk is launching a Trade Desk Lite in Southeast Asia because the take rate's too high. I think it's around 2% or 3%, which I think is really smart."
dddb7d7f-a9c1-4f79-b71c-58fd79b44208,pending,Ruben Niet,The FPC Podcast,"Privacy needs to be at the core, but there is enough opportunity and the current technologies allow possibilities to make data scalable in local markets."
c3e4efb5-1d2a-410e-a729-f32fb70bd553,pending,Kieran,The FPC Podcast,"I wasn't really being disparaging by calling Reuben's business a data sausage factory, far from it. But the idea is that you're putting all these bits and pieces together to make an ID graph and basically allowing advertisers to scale campaigns."
b1012bcf-d784-43af-98c2-0fe3d4c91d29,pending,Kieran,The FPC Podcast,"Google has extracted all the value from the open web, and now the open web is potentially in decline. Not the open internet, but the open web."
d066b2a2-7602-47ad-9241-bd0f5b029c5c,pending,Ciarán,The FPC Podcast,"Whatever way you look at Amazon's activities, the reality is lower take rates are coming to the market. These office-scale margins are becoming difficult for some agencies and some brands to swallow."
3170a609-6430-4b8a-a9f1-477d7abbd843,pending,Ruben Niet,The FPC Podcast,"The US is a monolithic market, on its own, it's huge. But in aggregate, the rest of the world is a much more interesting sort of opportunity. But it's just so much harder to do that."
e17d6c59-9f5d-4082-8fda-42c24116fb37,pending,Ruben Niet,The FPC Podcast,"In 2014, I was actually invited to visit Facebook in the US, and they were launching the first version of Custom Audiences where they were able to connect email data into digital advertising. And that, for me, was a real eye-opener."
d8deb8dc-53af-4baa-b351-b6118a0d7180,pending,Kieran,The FPC Podcast,We don't care if Google are a monolithic monopolist. We invest to work with them or work around them. What are you gonna do? You're gonna go head-to-head with Google?
3438497a-e407-46c0-923c-3ad3778d66f7,approved,Art Muldoon,Marketecture,"I like to say someone's strength is often the flip side of their greatest weakness. Jeff's strength, as far as I can tell, is that he's like monomaniacally focused on a certain thing."
0726ce68-ae52-40d1-aff1-26ef6359a911,approved,Ari Paparo,Marketecture,"If you have a target on what would be affected most by Google's AI overviews, it would be search intent data on landing pages."
d79871d7-00ed-4270-9e9c-fadfddc72a9a,rejected,Art Muldoon,Marketecture,I don't see it sustainable that a middleman can determine a policy like this. The pressure is from the buy side and they have the money.
f2722c09-79b5-4f0d-95a7-06e15f8dd13b,approved,Art Muldoon,Marketecture,"The open web is not dead. It's evolving, and there's a reformulation taking place. It's a flight to quality and standards that prove quality."
2845bedf-7a9e-4901-8353-fc15e35c6051,approved,Art Muldoon,Marketecture,"Publishers have been monetizing only about 30% of their audience. We make 100% of audiences addressable through contextual processing tools, turning a single publisher entity into a more manageable and reachable opportunity for advertisers."
ec450828-c68a-4593-932a-99d74e3020ff,approved,Wes Terhar,Marketecture,"65 percent of agency tasks can already be automated by A.I. agents today, and they're shifting the business to take advantage of it."
a1ad93d5-fdce-4068-b650-1b90a91eaf9b,approved,Eric,Marketecture,"When everybody is saying something, you should pause and question: if everybody's saying this thing, is this really true? Is there a contrarian take to be had here?"
8126a4f2-f403-4aa0-98d6-3e8a159b989f,approved,Art Muldoon,Marketecture,"We're somewhat like the DJ for publishers, where we mix, amplify, and drop the beats so that publishers actually get paid."
577248c0-95e8-466b-8e2e-fcb7a6e0427c,approved,Eric,Open Market,Venture investors are different than other types of investors. We want to invest in things that have a hundred X potential.
664c4a53-dc81-43d4-8769-1cdd8d91cb1c,approved,Eric Franchi,Open Market,"On a practical basis, venture capitalists never sign NDAs. This is one of those kind of like insidery baseball things that many people don't know."
bfaeeceb-8759-4811-b108-2ca5a2516209,approved,Eric,Open Market,"Manufacturing FOMO rarely works and ends up being a turnoff. If the opportunity is right for all involved, there's time to figure stuff out and push deadlines to get the right people involved."
7066f39d-4d47-4286-be7c-8db3695f2bde,approved,Eric,Open Market,"What is the secret that you know about this market that nobody else knows that if you're right, can turn this into a massive opportunity?"
e928de53-9ee7-44b0-b260-bb9d0e6a9f34,approved,Eric Franchi,Open Market,"The world of investing, for better or worse, it kind of runs on trust and runs on reputation. So in many cases, the best way to get an intro to or start a conversation with an investor is actually having somebody speak on your behalf."
f957a005-5030-4a05-8f3a-796e8196cc10,approved,Eric,Open Market,"The wall of advisers does nothing and could even be a negative signal. If you're spending all your time recruiting advisers, it might not be the best way to spend your time."
5c15b28b-320d-4334-926b-807138750eaf,approved,Joe Zapp,Open Market,"The frivolous marketing stuff is how everyone finds out about the great product you're building and potentially gives you the money you need to keep building it. So it's you know, they go together. They're not actually in opposition."
9a483f57-dc4d-4fc7-8557-619b097976c6,approved,Eric Papero,Marketecture,"The bet in advertising and many other industries is that the application is going to be where, if you are not an LLM, enormous value will be created."
988c4193-65f5-41fc-b94a-97b53b3c9ead,rejected,Eric,Marketecture,"This is where I need the facial recognition glasses for. Oh, geez. Oh, man. You got to have great with that. It'll be so great. But everyone's the tech companies are too scared to build it."
18881393-541d-4533-aa10-b92c3c67b3f1,approved,Eric,Marketecture,"The real question is how big of a business is ChatGPT going to be in five years? If they make a meaningful dent in the search business, OpenAI justifies its valuation."
c9459c2b-4a31-4610-a7b0-d7cad5156d6a,approved,Eric,Marketecture,"Mark Zuckerberg said AI is going to increase the GDP of the world, but making advertising better doesn't increase the amount people buy. It decreases the search cost, but that doesn't mean people buy more."
81557a22-b033-4c18-a2f0-41334085e3f3,approved,Eric,Marketecture,"If your entire business model is like 'we integrate into your ad server better than other people,' it's a commodity; you're not adding anything."
7c138a93-47d5-4264-9c84-c63a0cf1948c,approved,Ari,Marketecture,The pace of innovation is very fast and incumbents need to acquire their way into this.
8147866a-4d4e-4ae5-899c-3fc13b876d86,approved,Eric Papero,Marketecture,"With the invention of curation, there's a new option: you can bundle your data with other people's media and make money on that, which still has the motions of an ad network."
5c1c67c5-96a9-46e8-8237-cfe4e8902d85,approved,Preeti Ohri,AdTechGod Pod,We have what we call a sizeless render. It can fit any size container on any page or in any surface. We don't need preset definitions of the actual ad unit itself.
c1885d9b-0273-4dc6-a0a9-653e1bc4d68e,rejected,Priti Ohri,AdTechGod Pod,"I think what it does is it helps us to be seen. And I think when we can see each other, we can all perform better, even if we're not performing together in the same place."
d975584b-e046-4a12-b35a-c78a9717fec2,approved,Priti Ohri,AdTechGod Pod,"It's wild to me because the support level, like I think this is something that's, I don't know if it's unique to ad tech, but in ad tech, it's an unbelievable level of support that you get from peers."
51db4768-a0fa-4a6d-bccf-e6232613fc62,rejected,Preeti Ohri,AdTechGod Pod,"Do you have a product market fit, right? That's one challenge. How am I gonna support myself? That's another challenge. It's very much a marriage where you're deciding what are we willing to take and for how long?"
a97ebea6-6edd-4edf-b197-0931a9954a85,rejected,Preeti Ohri,AdTechGod Pod,"Native on its own as a format is unlike banner or video. It's not as straightforward. You need alignment across a number of different teams, both back-end and front-end. If any one team makes a change, it could make the whole thing fail."
adb3fd08-f043-489e-a281-705c06946a30,rejected,Priti Ohri,AdTechGod Pod,"If we can take the automation we've built through programmatic and OpenRTV and give it intelligence with Agentic, I think that would be a really exciting place to go."
4f93173e-6e61-4485-bf55-4c60b6918cd7,approved,Preeti Ohri,AdTechGod Pod,"Being a founder is a lonely place because most people don't understand your day-to-day. If you're not comfortable with uncertainty, you shouldn't be a founder."
b6dfcb3a-1c07-43b9-bfc1-93da0e2a2f58,rejected,Alexis Gossard,Marketecture,"Being part of an in-house media team means I get to sit in on meetings about financial forecasting, commercial strategy, promotion, retailer, you name it. You can bring ideas to the table that are outside of your roles and responsibilities."
1cb6ffb8-afce-4983-83a3-7caa4476b7fa,rejected,Alexis Gossard,Marketecture,Transforming a legacy brand like One A Day isn't about chasing trends; it's about redefining what wellness means in today's world.
fcf8d470-2be6-4638-8a33-1a2b3a513614,rejected,Alexis Gossard,Marketecture,Consumer behavior is funny. You change the littlest thing on a package and they can't comprehend.
26341d32-218c-47ce-9c77-e7e1a0decc40,rejected,Lisa Perez,Marketecture,"We were rooted a lot in science, maybe a generic message around just a complete multivitamin, right? We weren't leaning into what made us special. It was wallpaper. And it was really inconsistent over time."
cbe30cc5-3a3f-4d21-8be9-4b7e2002f977,approved,Alexis Gossard,Marketecture,Wellness today is less about individual health and more about collective well-being. It's a cultural shift from 'me' to 'we'.
32c3a59d-7a0d-40d3-be60-e20117c501fc,rejected,Lisa Perez,Marketecture,"In the age of information overload, the real innovation is in simplifying wellness to its essence, not complicating it with more choices."
86222dd7-3d62-46cb-a765-293f158b2047,rejected,Alexis Gossard,Marketecture,"We are utilizing geo-clustering programmatically. It turns out, if you can put fuel on the fire, you can actually start to turn around parts of the business."
40b4eed9-3d6a-4e62-9e64-cb301e9c0792,rejected,Lisa Perez,Marketecture,"What really mattered, and when we talked to consumers, is they always said, this is the brand for me. We really leaned into that with our brand essence: made for you for life."
8f7b59b3-34e4-4ea8-b8cc-c2fc722988ee,approved,Alexis Gossard,Marketecture,The real challenge isn't convincing people to take vitamins; it's convincing them that their health is worth the investment.
6aa2c50b-629a-4469-8024-1b485cd29915,approved,Alexis Gossard,Marketecture,Transforming a legacy brand like One A Day isn't just about updating the packaging; it's about redefining what health means in today's world.
7cb76ecf-96ab-4560-8757-bd5d162263bb,rejected,Alexis Gossard,Marketecture,There's a lot about the long game and there's a lot about being clear on KPIs. But I also think you've got to be courageous to pivot if you need to.
96dc7210-71ab-492c-9cd7-fe00a6bdbdcf,rejected,Alexis Gossard,Marketecture,"Consumer behavior is funny, you change the littlest thing on a package and they can't comprehend."
0da28f07-79df-487e-a678-4a63397bf5b4,rejected,Lisa Perez,Marketecture,"What really mattered, and when we talked to consumers, is they always said, this is the brand for me, right? You always have something, whether it's for under 50 or when I'm pregnant and I need a prenatal, I feel that this brand is for me."
dd46e4b9-9b15-48ce-b520-ee06a20ba2cd,rejected,Lisa Perez,Marketecture,"In a really cluttered environment, we lost that brand salience. A bit of that was because of differentiation, right? Our messaging strategy was kind of all over the place and inconsistent as we tried to keep up and figure what's this brand about?"
6feddb6e-92b2-4d9b-bf99-96b421436a60,approved,Lisa Perez,Marketecture,"In the future, vitamins won't just be supplements; they'll be essential tools for personalized health management."
88434b80-c1e6-4bed-8616-debfb2c3928d,rejected,Alexis Gossard,Marketecture,"Sunday night football is almost, it's not a 50-50 split, but it is a lot of women, a lot of women watch it. So we have a women's spot running for our women's products, but 42% of the NFL on Sunday is actually women."
64ae60bd-9ee6-4060-96e5-c30d31f874c1,rejected,Josh Walsh,Marketecture,"An outright ban on TV or other is very, very unlikely. Pharmaceutical advertising has been held up under First Amendment law in the past, and it will be held up again."
ff88832b-74ae-4f01-ae19-8568f856d2ea,rejected,Josh Walsh,Marketecture,You can't cut this thing to growth. You gotta grow it. So here's what I would do: sell Publica for like $500 million to get that back off your 1.9.
6b47872a-47e1-4561-a7eb-3732d9f0f177,approved,Josh Walsh,Marketecture,"The idea of an AI-powered browser is really exciting for me. I think it's maybe as relevant a user experience as a chatbot and could actually be good for publishers, like not bad for publishers."
320ea6ac-507c-4e04-9dd8-1cd78556f29c,rejected,Eric Papero,Marketecture,This is not a trial about guilt or innocence... This is like a really dysfunctional negotiation.
635794ae-8251-49b5-b1cf-b25570e89a77,approved,Josh Walsh,Marketecture,"When done responsibly, advertising can genuinely be one of the most powerful tools for improving public health. Ethically produced healthcare ads don't necessarily equal more drug sales; they equal more doctor visits, which improve health outcomes."
69fb0164-5e5a-4ade-bab7-92497866c5ed,approved,Josh Walsh,Marketecture,"I don't think we've seen the end of innovation in the format of video that people experience. AI can enable things that would seem quite futuristic right now, like a personal shopping video that knows you."
0c073b6d-9ba9-4691-b94b-0c51f8a142e6,approved,Eric Papero,Marketecture,DV360 at this point is a YouTube buying platform with a little bit of display thrown in.
92e41387-3fcc-48ea-897a-8472723943af,rejected,Miles Younger,The AI Edge Podcast,"Make lots of small bets, because they're so early innings. We don't know what the future holds, like things are going to keep evolving. Doesn't mean you have analysis paralysis."
f4ea150c-4f6c-4355-9e03-83c299c55936,approved,Miles,The AI Edge Podcast,"Amazon knows it's a first stop. If they allow outside AI bots to start hitting their site and buying things, they have automatically made themselves a second stop. They don't want that."
554f82cc-6878-49d8-aa71-9e7111b95a55,rejected,Krish Raja,The AI Edge Podcast,"If you do have that level of grip over consumers, which he says, then ad models are powerfully profitable when you've got users blindly trusting it. It's been done before. We've seen this happen before."
07243dd9-82ab-4eef-b787-8642dc68632d,rejected,Krish Raja,The AI Edge Podcast,"If it feels like AI sloth and looks like AI sloth, and is not really what a human would have done, then it starts to jar people and it starts to make people go, okay, yeah, that's crossing the line a bit or it's something that's just unnatural."
dbd41369-25c1-426c-a8f2-315ac6bcbd3d,approved,Krish Raja,The AI Edge Podcast,"If you're not using AI to improve yourself, you're improving AI one way. And so, for me, that's a real problem. It leads to dissonance in how we think about creativity and productivity."
c50668ea-5a93-41f2-afc9-302db951cc81,approved,Krish Raja,The AI Edge Podcast,"Are we going to go through like a cold age, an ice age of advertising inventory in a way as the open web, ad-supported web kind of dies off and this non-ad-supported AI world propagates?"
96791ee2-068a-4a2b-9cef-25d4c56a10d3,rejected,Miles Younger,The AI Edge Podcast,"Is it really the Coca-Cola brand's job to push the envelope? Coca-Cola is like, no, it's a drink. Like it's tasted the same for a hundred years. This isn't adding to the Coke brand to be innovative in this way."
47d89312-b4bf-4e11-b203-8dbb3c953e00,rejected,Alan,Marketecture,"We're now at the point where governments all around the world are almost collectively saying, 'ha ha ha, wait, wait, we need to beat the Chinese.' So we need to relax our approach to AI."
4c1f58e7-9518-4ed4-88c3-7b77213741e8,rejected,Unknown Speaker,Marketecture,Google basically just paid off Trump $25 million for removing his account after he tried to have a coup against the United States in January 6th.
5f38a5e1-a582-4c8e-b950-f9041da10902,rejected,Unnamed Speaker,Marketecture,"If you don't trust Google, then AdEx spin-out is the right remedy. If you believe a court order behavioral can reign them in, then you don't need to spin-out."
38d3a01c-df12-4b5e-9b47-08c7ff29333e,approved,Unnamed Speaker,Marketecture,Google AdWords only buys through AdEx and pays them 20%. So AdEx only exists because of Google AdWords.
d38a9f25-98b4-428c-ac5f-a995de0a610f,approved,Alan,Marketecture,"I've been saying for five years that the hidden thing here is that Google's just, Google's going to jettison the network business as soon as they can."
69702ca7-ac55-4ffc-9c45-354e9496eaf1,approved,Eric Paparo,Marketecture,"If there's a greater misnomer than expert witness, I don't know what it is, but they come up there with their PhDs and give opinions about stuff they don't understand."
2941d3de-78e6-4ec7-9af7-7b80d0495e64,approved,Alan,Marketecture,"If you were outside our industry and you saw the way traffickers and DSPs use data segments, you'd be horrified. It's nuts. It's error prone. It's not scientific."
d9c508b0-476a-49b9-a27c-a872ebea106f,approved,Alan Chappell,Marketecture,First-Party Data is Bullshit.
d0e7e7ab-ced4-4755-bfd6-821f663df2ea,rejected,Omar Tawakol,Marketecture,"Think about what's gonna happen now to, you know, the kids grew up on this like world. There's gonna be some interesting ramifications."
0fe7213b-11b4-45f0-915b-b575306f21d0,rejected,Omar Tawakol,Marketecture,The part that went into the data cloud was untouched. We could do exactly what we used to do. The part that went into the marketing cloud was divided up into seven pieces. The higher growing part after acquisition slowed down and the slower growth area accelerated.
7acf19be-7839-4ba9-b4e5-156fc219379a,rejected,Omar Tawakol,Marketecture,"Narrowing the field down to something like 'new news' with a specific job to be done, with a specific format, makes the job a lot easier on the adoption side."
14d496aa-20e0-43f7-8e0c-ccc94294efb8,approved,Omar Tawakol,Marketecture,The real value prop for virtual product placement is when advertisers have 'new news.' It's not about the sex appeal of being in a show; it's about delivering a message that won't get skipped.
11b90926-69be-4d8d-a227-2256c41023b5,rejected,Omar Tawakol,Marketecture,"In order to produce a solution for all of humanity, where there are people who just don't want to afford to pay for it, there's gotta be a very good way."
d9435eb1-786b-4e45-972f-c25c9d2af821,approved,Omar Tawakol,Marketecture,"Why bet against consumers? That doesn't seem like a good idea in the long run. Consumers have already spoken, shifting from high ad load environments to low or no ad load. Streamers are making money outside of advertising."
787538df-1c69-463b-863c-b05b1551e3e2,rejected,Omar Tawakol,Marketecture,What would it mean for you to have a sponsored sentence? And what can you do even if you're not sponsoring just to make sure you're influencing the sentence?
bdd537ea-ed66-450d-8cbd-1168b09d5917,rejected,Omar Tawakol,Marketecture,"The one thing that predicts failure in acquisitions is coming in as a conquering nation, assuming you know better, and dividing them up. Why do the acquisition if you're such a conquering hero?"
585e1420-f3d4-4e46-8655-849446494e97,approved,Matt Sattel,Marketecture,I think there's this kind of like sleeping giant mentality... Maybe we hibernated for a couple of years.
11285510-e9cb-4129-9efd-eede3a669c88,approved,Matt Sattel,Marketecture,I think there's a group in the middle that believe in a two-sided marketplace and believe that programmatic was built this way for a reason.
ca229838-457a-4f96-9279-1a3694300fb9,rejected,Matt Sattel,Marketecture,"For us, in my opinion, that's like Curation 2.0. You can talk about curation from a site list, but this is an example of innovation in curation using AI."
f6c910a4-af1d-4faa-9787-576bfcd9e758,approved,Matt Sattel,Marketecture,"Transparency and quality have always been probably the biggest differentiator an SSP can provide. Yet, it's the thing that we've been evaluated the least on."
15687bed-adfd-495e-ada4-f9a446ca46dd,rejected,Matt Sattel,Marketecture,"In an AI-driven programmatic world, it becomes even more important because garbage in, garbage out. If you don't have the highest quality supply, you're not setting up the DSPs to succeed."
989a3d69-07c3-4830-9c1b-b48a111e7d26,approved,Matt Sattel,Marketecture,"Being a pipe isn't always bad, as long as you're a smart pipe. Historically, SSPs were called the dumb pipes, and I think we really are focused on being a smart pipe where we're working closely with our DSP partners."
44d72006-9a61-4639-837c-96845ebcc6ab,approved,Matt Sattel,Marketecture,"SPO should go back to being supply path optimization and not a commercial term that you negotiate. Good SPO is data-driven, focusing on quality of supply, directness, and eliminating things like MFA."
d0607156-59dd-44b0-ab12-412815b88fef,rejected,Chad Reynolds,The AI Edge Podcast,"The really interesting part of world models is time. They allow brand builders to look at different scenarios of what if I wait, what needs to be true in the future for this to land."
fe53e9e8-2f56-485a-88c1-0048b6a2326d,approved,Chad Reynolds,The AI Edge Podcast,We're just getting into a huge push and pull where there are no clear lines about who owns what. It's just like this big territorial battle with AI agents.
67d1d1f7-d42b-4deb-846c-2b2a564d2d5c,approved,Shiv,The AI Edge Podcast,"AI is going to create kind of like tons of homogeneity. Marketing, if managed by AI, is going to start to look more and more the same."
f21ea17c-7333-41a9-8652-7c3a4754228c,approved,Miles Younger,The AI Edge Podcast,"Marketers aren't going to use those agents if they're paying agencies. So your agency is going to use the agent on your behalf, which strikes me as funny."
e00ff492-4aa7-4468-9f62-36ce129951a6,rejected,Miles,The AI Edge Podcast,"The crazy thing about the Touhey thing is they showed how they replicated the grandmother from a three-minute video, pretending that will duplicate her entire experience forever."
5d8f411d-5271-4598-a5e1-fdc1d1ccebaa,approved,Chad Reynolds,The AI Edge Podcast,You have to explore the edges of all these things. It challenges the idea of what is our human experience and what kinds of things exist to help us reach our potential.
57cd545d-3556-4769-a192-8c768a4f733a,rejected,Miles,The AI Edge Podcast,"AI earners and AI burners. It's fascinating that Meta took a huge hit on the stock price, meanwhile, the infrastructure companies went up."
9bc03a79-b7f9-450f-95a0-4e01fcbdb075,approved,Chad Reynolds,The AI Edge Podcast,"I'm curious on how much data are you open to giving Amazon for your strategy? It's kind of the early days of chatty PT, like everybody would upload your medical records and all different kinds of things to see what it could do."
79121052-9c55-47db-a0cb-e8bc8deea1c8,approved,Stephen Liss,Marketecture,"It's the capacity to adapt a unique creative to every single URL. That's what open ads does, combining contextual targeting with contextual creative."
d1b8cf1f-3fa8-4c17-94b6-6e8f838ad04f,approved,Steven Liss,Marketecture,"If you're not using AI in your products, and you're selling like a SaaS product at this point, what are you doing? It doesn't make any sense that your competitors are certainly doing it."
a4793f06-b499-40cd-a8da-f1295f0f3477,approved,Host,Marketecture,"After 20 years of the web, this is the first substantial exit for an SEO company. SEO as a category was generally considered to be a bad investment category."
ca9019a9-b739-4cb8-8855-94f12022482e,approved,Steven Liss,Marketecture,"There's no doubt that the majority of ads are gonna be AI created at some point, you know, a couple years from now. Maybe sooner, maybe later."
124b9cca-8b11-408c-bd14-3f381a599d31,rejected,Host,Marketecture,"It's just a string of letters and numbers. And if you have two different code bases generating those letters and numbers, they're just nonsense to each other."
b7f4f18d-a4ad-4636-a8a0-b9b1b2e075df,rejected,Steven Liss,Marketecture,"The problem with no AI is just by themselves is it's like telling your creative team, 'No, go lock yourself in a room and give me a thousand good ads.'"
b5e24916-75ad-4192-9449-baf2edea39c5,rejected,Stephen Liss,Marketecture,The choice for every AI ad platform is either go after this long tail supply or take this technology to other publisher services. The AI girlfriend market is effectively equivalent to AI gaming.
83a9f20e-6219-4db0-8ab8-1e0ebb0639df,approved,Stephen Liss,Marketecture,"I think we're entering a golden age for contextual advertising. AI can derive a lot more meaning from the context on a page, leading to a new wave of third-party verification vendors."
c2847f4c-e894-4d6a-8d4a-01a341d3e9ae,approved,Guest,The Aperiam Podcast,"We envisioned an army of agents as your best team in the company at your disposal, 24-7. The best DevOps, creative, account manager, strategist, always there."
e0137528-8f1a-4098-b735-e671922f210c,approved,Host,The Aperiam Podcast,"If you're not embracing AI, you're going to be left behind. It's so powerful and fast that brands experimenting with it now will see exponential growth."
118759b6-bc74-4b27-9d18-7f29f26b0dbe,rejected,Oz Etzioni,The Aperiam Podcast,"The shift from coordination to orchestration was driven by the industry calling for outcomes, efficiency, and savings. We don't understand the data that's coming back. We don't understand like, 50% of our money we're being told not working."
873eefcf-4322-4d6a-a8d1-1a97c658bde0,rejected,Oz Etzioni,The Aperiam Podcast,"We've identified a gap between the creative and the media, and there's a need to actually make sure for accomplishing the big promise of the Internet to show the right ad to the right person at the right time."
81513959-d5a0-4bcf-a339-fb1cb267cefd,approved,Guest,The Aperiam Podcast,"The biggest barrier to creativity is not a lack of ideas, but the fear of executing them imperfectly."
39840a22-95db-4783-9fc0-3888d4a752c6,approved,Guest,The Aperiam Podcast,"The secret sauce is the ability to optimize during the campaign in real time. If you rely on post-campaign analysis, you're moving too slow for today's market."
d33bec20-6e20-4b8d-88e8-a32473ec681a,approved,Joe Zawadzki,The Aperiam Podcast,"It's insane that these two ecosystems of media and creative have separate agencies, separate technologies, separate data inputs, separate decisioning and often sequential. It's the same consumer in the same context, looking at the same creative."
73186b5f-8621-4996-94df-64686c698051,approved,Guest,The Aperiam Podcast,"In a world obsessed with speed, the true revolutionaries are those who dare to slow down and think."
46a11067-1018-4318-8a18-d16754f7722b,rejected,Michael Berkowitz,AdTechGod Pod,People are now starting to really question where they're getting their news from.
499146b5-5be3-41ce-9976-2593a02c14ef,approved,Michael Berkowitz,AdTechGod Pod,"To date, there has been no advantage to a user clicking on an ad. You say, well, you'll learn about a product or you'll learn about a service. No, you don't."
7b8cae0a-3bd4-40f1-ba4c-48972caa8111,approved,Michael Berkowitz,AdTechGod Pod,What kind of environment am I living in when experience turns out to be a disadvantage?
4a712d33-e0bd-441e-b16a-eca50d35e0db,approved,Michael Berkowitz,AdTechGod Pod,"Suddenly everybody is, you know, got a dot AI domain, they're, you know, built on machine learning and all these things. And, you know, I think they do a huge disservice. I think the reality of it is, is that there are useful advantages of AI for the most part."
d4b3478f-03ce-4140-a8c7-e560d16bca8e,approved,Michael Berkowitz,AdTechGod Pod,I could even make arguments that much of the ad tech coming out of Western and Northern Europe is better than the ad tech you find in the United States.
644a58c8-daf6-4590-92ae-d79365fdfbff,approved,Michael Berkowitz,AdTechGod Pod,"Instead of making this experience worse for the end user, why don't you try to do something to make it better for them?"
7e45043b-397b-44c3-919a-0508d5c658b1,approved,Michael Berkowitz,AdTechGod Pod,"Back in the day, you could sell what we used to refer to as the three-wheeled car. You'd say to somebody like, the tech isn't quite ready yet. We have a three-wheeled car. Drive it like this and we'll give you the fourth wheel and we'll straighten you out."
fc987047-e735-4f2f-9692-a04eff6df3dd,approved,Michael Berkowitz,AdTechGod Pod,"If it works, you're a hero. If it fails, you're fired. That's the risk aversion publishers face with new tech."
999cdbd1-cbf3-450b-b90e-2831e47d53dc,approved,Rich Greenfield,Marketecture,"The open web is dead, but there's still an enormous amount of opportunities."
40bf775e-e04b-422e-a761-84ccccb94099,rejected,Rich Greenfield,Marketecture,"The reality is you can acquire all of the great talent. But what you can't get, though, are platforms. Platforms are really interesting."
cebd33e6-ad89-4585-9547-7344cedaeda6,approved,Rich Greenfield,Marketecture,"If I was sitting in David Ellison's shoes and I had $70-80 billion burning a hole in my pocket, I don't think I would be buying Warner Bros. Owning Roku as a tech building block makes a heck of a lot more sense."
803626bb-8318-4ea0-975e-d249c27dc404,approved,Rich Greenfield,Marketecture,"Traditional legacy media companies have not really put tech on the same pedestal that they put content creators. Like they look at someone like Tom Cruise, but they don't look at a top engineer."
693f95d9-5cb5-4c44-85c2-c3e04529c296,approved,Rich Greenfield,Marketecture,The device and the ingestion mode of advertising feels like it's gonna go through seismic changes that no one's talking about only because I think nobody knows.
967daf39-8893-432e-a0e3-764e9b469370,approved,Rich Greenfield,Marketecture,"If you don't have YouTube, Netflix, Disney Plus, you're dead in the water. You might as well just shut it down."
f06548f7-561c-48a9-8f92-fa856f880ad2,rejected,Rich Greenfield,Marketecture,"Platforms are really interesting. You can't get platforms, but you can acquire all of the great talent. If you spend a lot of money, you can have everything. But what you can't get, though, are platforms."
5b467698-feb2-446c-9515-213f522e1fbc,approved,Rich Greenfield,Marketecture,"Every single part of these companies needs to be blown up. I know this, I feel bad saying this, but my guess is 70, 80% of the people that work in these businesses probably need to be fired."
946a6647-ad30-49a2-b22e-28dd4b807db0,approved,Jay Friedman,Open Market,"CMOs spend 10% of their time thinking about media, and 10% of that on programmatic, which rounds to zero. The people with the money really don't care about this stuff."
1623f893-5a83-4250-8373-64ea766e7fa9,approved,Jay Friedman,Open Market,"We often pursue perfect or fun at the expense of decent. It's cool to create a customer email journey using chat GPT, but sometimes we overlook bigger problems like finding 8% of your budget running in fraud."
981ba3c5-d7f1-43e6-974a-843499b214bd,rejected,Jay Friedman,Open Market,"The flashy demo should just mean things are going to cost me less, right? But if I don't learn how to build my enterprise, then you tell me you have 18,000 agents. Why am I working with you?"
919804a7-bb48-48ca-bafc-b7e871e468e6,approved,Jay Friedman,Open Market,"There's a new breed of cybersecurity that needs to be installed, right? Because again, if you're copying and pasting more than a couple hundred characters into chat GPT, that should alert an organization."
5fb4b7c1-a5f1-4223-9a2f-3173bede56a9,rejected,Jay Friedman,Open Market,"There are a ton of these companies right now that are essentially an LLM and a rapper, right? That's got to go. It's like, I don't need you to put a pretty skin on top of chat, UBT or Grok or whatever it may be."
69463713-2f7a-480a-af88-9fd3baa7e037,approved,Jay Friedman,Open Market,You name any brand in history and they only did well because they had brand love and identity sharing with consumers. Forget about cost per click; that's the stuff that sustains a brand.
37c80490-12d8-4490-82a0-8e8a66584b57,rejected,Eric,Open Market,"I think this whole idea of like, I mean, I really do feel like this push to, but we need to make something that consumers will like is like saying we need to sell this new tax package or something consumers will like."
